Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5123;Losses;2625;Fruits, Other;2003;2003;1000 tonnes;71;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5123;Losses;2625;Fruits, Other;2004;2004;1000 tonnes;57;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5123;Losses;2625;Fruits, Other;2005;2005;1000 tonnes;54;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5123;Losses;2625;Fruits, Other;2006;2006;1000 tonnes;58;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5123;Losses;2625;Fruits, Other;2007;2007;1000 tonnes;68;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5123;Losses;2625;Fruits, Other;2008;2008;1000 tonnes;50;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5123;Losses;2625;Fruits, Other;2009;2009;1000 tonnes;91;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5123;Losses;2625;Fruits, Other;2010;2010;1000 tonnes;124;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5123;Losses;2625;Fruits, Other;2011;2011;1000 tonnes;86;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5123;Losses;2625;Fruits, Other;2012;2012;1000 tonnes;87;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5123;Losses;2625;Fruits, Other;2013;2013;1000 tonnes;100;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;1998;1998;1000 tonnes;57;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;1999;1999;1000 tonnes;35;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;2000;2000;1000 tonnes;46;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;2001;2001;1000 tonnes;35;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;2002;2002;1000 tonnes;37;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;2003;2003;1000 tonnes;37;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;2004;2004;1000 tonnes;35;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;2005;2005;1000 tonnes;40;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;2006;2006;1000 tonnes;54;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;2007;2007;1000 tonnes;50;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;2008;2008;1000 tonnes;48;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;2009;2009;1000 tonnes;38;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;2010;2010;1000 tonnes;22;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;2011;2011;1000 tonnes;27;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;2012;2012;1000 tonnes;27;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2630;Coffee and products;2013;2013;1000 tonnes;16;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;1998;1998;1000 tonnes;68;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;1999;1999;1000 tonnes;26;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;2000;2000;1000 tonnes;37;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;2001;2001;1000 tonnes;45;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;2002;2002;1000 tonnes;45;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;2003;2003;1000 tonnes;47;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;2004;2004;1000 tonnes;48;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;2005;2005;1000 tonnes;31;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;2006;2006;1000 tonnes;47;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;2007;2007;1000 tonnes;43;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;2008;2008;1000 tonnes;46;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;2009;2009;1000 tonnes;55;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;2010;2010;1000 tonnes;58;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;2011;2011;1000 tonnes;54;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;2012;2012;1000 tonnes;72;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2633;Cocoa Beans and products;2013;2013;1000 tonnes;68;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;1998;1998;1000 tonnes;80;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;1999;1999;1000 tonnes;66;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;2000;2000;1000 tonnes;69;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;2001;2001;1000 tonnes;71;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;2002;2002;1000 tonnes;72;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;2003;2003;1000 tonnes;69;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;2004;2004;1000 tonnes;71;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;2005;2005;1000 tonnes;73;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;2006;2006;1000 tonnes;84;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;2007;2007;1000 tonnes;101;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;2008;2008;1000 tonnes;99;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;2009;2009;1000 tonnes;102;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;2010;2010;1000 tonnes;113;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;2011;2011;1000 tonnes;102;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;2012;2012;1000 tonnes;96;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2731;Bovine Meat;2013;2013;1000 tonnes;101;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;1998;1998;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;1999;1999;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;2000;2000;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;2001;2001;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;2002;2002;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;2003;2003;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;2004;2004;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;2005;2005;1000 tonnes;2;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;2006;2006;1000 tonnes;2;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;2007;2007;1000 tonnes;2;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;2008;2008;1000 tonnes;2;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;2009;2009;1000 tonnes;2;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;2010;2010;1000 tonnes;2;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;2011;2011;1000 tonnes;2;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;2012;2012;1000 tonnes;2;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2732;Mutton & Goat Meat;2013;2013;1000 tonnes;2;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2733;Pigmeat;1998;1998;1000 tonnes;64;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2733;Pigmeat;1999;1999;1000 tonnes;58;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2733;Pigmeat;2000;2000;1000 tonnes;61;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2733;Pigmeat;2001;2001;1000 tonnes;63;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2733;Pigmeat;2002;2002;1000 tonnes;64;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2733;Pigmeat;2003;2003;1000 tonnes;64;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2733;Pigmeat;2004;2004;1000 tonnes;52;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2733;Pigmeat;2005;2005;1000 tonnes;83;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2733;Pigmeat;2006;2006;1000 tonnes;101;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2733;Pigmeat;2007;2007;1000 tonnes;94;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2733;Pigmeat;2008;2008;1000 tonnes;91;S;Standardized data
FBSH;Food Balances (old methodology and population);56;Dominican Republic;5511;Production;2733;Pigmeat;2009;2009;1000 tonnes;85;S;Standardized data
